Geo Point;id_ref_zdl;codeunique;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.7301168278,2.44613582961;45067;422.0;VILLENEUVE-SAINT-GEORGES;VILLENEUVE-SAINT-GEORGES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;659262.6017;6847919.6519
48.7452308149,2.43834424057;46304;423.0;VILLENEUVE-TRIAGE;VILLENEUVE TRIAGE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;658701.4829;6849604.0812
48.8400337892,2.33709643086;44500;432.0;PORT ROYAL;PORT ROYAL;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651345.3912;6860202.4555
49.0918829981,3.06269040562;47491;434.0;CROUY-SUR-OURCQ;CROUY-SUR-OURCQ;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;704579.056;6888007.2513
48.5291489677,3.25536815138;47171;437.0;SAINTE-COLOMBE-SEPTVEILLES;SAINTE-COLOMBE SEPTVEILLES;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;718855.022;6825465.0177
48.7296473558,2.36001341286;42164;449.0;AEROPORT ORLY 1-2-3;Aéroport Orly 1-2-3;A01551;C01388;ORLYVAL;Navette;0;0;0;0;0;1;1;0;0;0;0;0;ORLYVAL;ORLYVAL;RATP;0;1;652927.8972;6847915.3421
48.8809920799,2.07917759066;43158;460.0;MAREIL-MARLY;MAREIL-MARLY;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632468.9738;6864946.3579
48.9032046155,2.07297145657;43200;462.0;SAINT-GERMAIN-GRANDE-CEINTURE;SAINT-GERMAIN GRANDE CEINTURE;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;TRAIN_L;TRAIN_L;0;0;0;0;0;SNCF;0;1;632042.8483;6867421.5159
49.4262015914,2.08850697394;411317;469.0;BEAUVAIS;BEAUVAIS;;;GL;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;0;633853.1353;6925576.2675
48.9150967438,1.50534780686;411354;471.0;GILLES-GUAINVILLE;GILLES-GUAINVILLE;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;590461.4416;6869381.7464
49.0910096787,1.47870360947;59038;480.0;VERNON;VERNON;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;588885.8926;6888978.7026
48.3426136802,3.07174645374;411464;487.0;VILLENEUVE-LA-GUYARD;VILLENEUVE-LA-GUYARD;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;705316.2236;6804702.417
47.9861923599,3.33759167772;411470;493.0;CEZY;CEZY;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;725183.9316;6765143.1973
49.0662886977,2.32292045719;43168;252.0;MONTSOULT-MAFFLIERS;MONTSOULT MAFFLIERS;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650520.6962;6885371.0187
49.0231619963,2.46216896206;47876;257.0;GOUSSAINVILLE;GOUSSAINVILLE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;660663.7874;6880496.5329
49.0493255982,2.50175806177;44628;259.0;LOUVRES;LOUVRES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;663577.599;6883387.2267
49.1360005646,2.24267777678;47590;272.0;CHAMPAGNE-SUR-OISE;CHAMPAGNE-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644731.2902;6893177.3166
49.0776990464,2.20544672821;47585;275.0;MERIEL;MÉRIEL;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;641949.0433;6886719.9806
49.0704623625,2.17530420586;47918;278.0;AUVERS-SUR-OISE;AUVERS-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;639738.4695;6885937.7579
49.0804937079,2.00371537163;44161;281.0;MONTGEROULT-COURCELLES;MONTGEROULT COURCELLES;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;627214.9477;6887197.9064
49.1234518541,1.94933268165;47949;283.0;SANTEUIL-LE-PERCHAY;SANTEUIL LE PERCHAY;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;623305.7395;6892026.8129
49.1626705808,1.93692863442;47930;284.0;CHARS;CHARS;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;622459.0763;6896400.6455
48.8046833553,2.18863027649;43108;291.0;CHAVILLE RIVE GAUCHE;CHAVILLE RIVE GAUCHE;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640408.4983;6856373.7163
48.7802372971,2.28143059544;43186;292.0;ROBINSON;ROBINSON;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;RATP;1;1;647199.3342;6853589.6746
48.7813567213,2.29764767643;59206;294.0;SCEAUX;SCEAUX;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648392.0448;6853703.414
48.7616936904,2.30422734755;46007;300.0;LA CROIX-DE-BERNY-FRESNES;LA CROIX DE BERNY FRESNES;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648856.2342;6851512.9527
48.7479419019,2.31271100944;46035;303.0;CHEMIN D'ANTONY;CHEMIN D'ANTONY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649466.5139;6849978.5566
48.815229932,2.34089113384;45877;307.0;GENTILLY;GENTILLY;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651600.8805;6857442.2264
48.8082965895,2.33435431099;43607;308.0;LAPLACE;LAPLACE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651114.3867;6856675.3581
48.8607082325,2.3256202919;45705;311.0;MUSEE D'ORSAY;MUSÉE D'ORSAY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650522.7398;6862508.3863
48.8473545169,2.38680844578;44637;101043.0;REUILLY-DIDEROT;Reuilly-Diderot;A01534 / A01541;C01371 / C01378;M1 / M8;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655000.3096;6860986.9672
48.8196744882,2.25875976703;43084;318.0;ISSY;ISSY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;645574.6865;6857989.8777
48.8608062913,2.34110859163;44645;101055.0;LOUVRE-RIVOLI;Louvre-Rivoli;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651659.1352;6862509.6962
48.8882201628,2.31373245152;45493;328.0;PONT-CARDINET;PONT CARDINET;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649677.1733;6865575.0241
48.8498504878,2.22123268327;51611;447.0;LES MILONS;Les Milons;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642852.4519;6861371.59
48.8709741382,2.27557452685;45437;332.0;AVENUE FOCH;AVENUE FOCH;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646861.6009;6863682.3871
48.9160965041,2.51506144619;411280;1402.0;LYCEE HENRI SELLIER;Lycée Henri Sellier;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;664459.0975;6868565.3172
48.8473083586,2.43329972174;43224;341.0;VINCENNES;VINCENNES;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;658412.0217;6860956.3444
48.8652537861,2.37458197;58725;103043.0;PARMENTIER;Parmentier;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654118.8397;6862984.2509
48.7526743518,2.35536098908;58785;1800.0;PORTE DE RUNGIS;Porte de Rungis;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652606.6122;6850478.2667
48.8738067339,2.32699985888;58718;103061.0;HAVRE-CAUMARTIN;Havre-Caumartin;A01536 / A01542;;M3 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650636.3658;6863963.9719
48.7385627773,2.36991014668;58781;1804.0;CAROLINE AIGLE;Caroline Aigle;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653663.7129;6848900.6998
48.8787703685,2.32226521312;42972;103065.0;EUROPE;Europe;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650293.8318;6864518.8631
48.7145127253,2.37174714346;58786;1811.0;PORTE DE L'ESSONNE;Porte de l'Essonne;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;T7;0;0;RATP;0;1;653777.5267;6846225.7682
48.8549363802,2.34732131841;42640;104055.0;CITE;Cité;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652109.5387;6861853.2274
48.7831075504,2.36715783332;53692;1812.0;LAMARTINE;Lamartine;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653501.0075;6853854.8962
48.8422184136,2.32900892624;44997;104069.0;VAVIN;Vavin;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650753.8774;6860450.3764
48.7567394335,2.36836469863;47688;1818.0;LA BELLE EPINE;La Belle Epine;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653566.2302;6850922.5022
48.8954546731,2.42532689153;42344;105041.0;BOBIGNY-PANTIN (RAYMOND QUENEAU);Bobigny-Pantin - Raymond Queneau;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;657865.8991;6866314.133
48.7528113597,2.36195215258;57491;1819.0;PLACE DE LA LOGISTIQUE;Place de la logistique;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653091.3022;6850489.5636
48.8912285941,2.40235214662;43364;105045.0;HOCHE;Hoche;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656177.9028;6865856.7162
49.2613222981,1.87258946785;411345;508.0;CHAUMONT-EN-VEXIN;CHAUMONT-EN-VEXIN;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;617923.1266;6907437.9323
48.8708099836,2.36102746278;43417;105061.0;JACQUES BONSERGENT;Jacques Bonsergent;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653129.4913;6863610.0197
49.1795049508,3.12061291667;411372;515.0;FERTE-MILON;LA FERTE-MILON;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;0;708794.9649;6897757.8458
48.8465154069,2.36587346665;44583;105073.0;QUAI DE LA RAPEE;Quai de la Rapée;A01538;C01375;M5;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653463.2579;6860905.8004
48.9339320289,2.3131326405;44252;1030.0;PARC DES CHANTERAINES;Parc des Chanteraines;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649677.4076;6870658.3977
48.6894902048,2.3830198083;45739;151.0;JUVISY;JUVISY;A01840 / A01842;C01728;RER C / RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;654585.1367;6843437.3109
48.9554374261,2.30787256835;59249;117071.0;GILBERT BONNEMAISON;Gilbert Bonnemaison;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649313.0057;6873053.1565
48.9056639491,2.28357280996;43069;394.0;ASNIERES;ASNIÈRES;A01852 / A02176;;LIGNE J / LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647483.2767;6867534.3204
48.9320518227,2.35270198439;50567;117059.0;PIERRE DE GEYTER;Pierre de Geyter;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652574.6318;6870424.8295
48.8223099329,2.23132315987;47364;321.0;BRIMBORION;Brimborion;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643563.078;6858302.1636
48.7835393328,2.22528029528;42830;117048.0;MEUDON-LA-FORET;Meudon-la-Forêt;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643077.1253;6853995.816
48.9363891471,2.3636407022;46327;1004.0;CIMETIERE DE SAINT-DENIS;Cimetière de Saint-Denis;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653379.9447;6870900.6225
48.7836246222,2.21443350205;42846;117046.0;DEWOITINE;Dewoitine;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642280.2728;6854013.1727
48.8690265273,2.30993538871;43026;109049.0;FRANKLIN-D.ROOSEVELT;Franklin-D.Roosevelt;A01534 / A01542;C01371 / C01379;M1 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649380.0967;6863443.2531
48.7851214133,2.17879859027;44649;117041.0;ROBERT WAGNER;Robert Wagner;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;639663.8104;6854206.2278
48.8692940077,2.35428087908;44909;109067.0;STRASBOURG-SAINT-DENIS;Strasbourg-Saint-Denis;A01537 / A01541 / A01542;;M4 / M8 / M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652633.2421;6863445.4801
48.9332722746,2.30182635534;46450;1031.0;TIMBAUD;Timbaud;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;648848.4376;6870592.2988
48.8610192599,2.37473343128;45205;109073.0;SAINT-AMBROISE;Saint-Ambroise;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654126.2223;6862513.3167
48.9333553822,2.29460298939;50664;1032.0;LE VILLAGE;Le Village;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;648319.3156;6870606.2437
48.8574537227,2.38071878586;45065;109075.0;VOLTAIRE (LEON BLUM);Voltaire;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654562.2299;6862113.3974
48.9318139969,2.28865600596;46452;1033.0;LE LUTH;Le Luth;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;647882.0794;6870438.7531
48.8545804991,2.38556348082;42560;109077.0;CHARONNE;Charonne;A01542;C01379;M9;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654915.2006;6861791.1422
48.9076645839,2.23830930229;47411;1507.0;CHARLEBOURG;Charlebourg;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;644167.5425;6867787.8358
48.8479430972,2.26413042674;44138;110031.0;MICHEL-ANGE-AUTEUIL;Michel-Ange-Auteuil;A01542 / A01543;;M9 / M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;645998.3063;6861129.317
48.8437717867,2.41013203808;45215;1314.0;ALEXANDRA DAVID-NEEL;Alexandra David-Néel;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656708.9269;6860575.5615
48.8452047027,2.26644154037;42543;110037.0;CHARDON-LAGACHE;Chardon-Lagache;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;646165.0735;6860823.259
48.8850167892,2.3967512888;58501;1605.0;BUTTE DU CHAPEAU ROUGE;Butte du Chapeau Rouge;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;655761.9549;6865169.1178
48.8470195819,2.29542047803;42265;110045.0;AVENUE EMILE ZOLA;Avenue Émile Zola;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648293.5441;6861005.6876
48.8938802825,2.39773885065;58500;1606.0;DELPHINE SEYRIG;Delphine Seyrig;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;655841.8917;6866154.1419
48.8513788297,2.32693524475;44828;110055.0;SEVRES-BABYLONE;Sèvres-Babylone;A01543 / A01545;;M10 / M12;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650610.3693;6861470.2183
48.9207859691,2.4105986151;42151;107025.0;LA COURNEUVE 8 MAI 1945;La Courneuve 8 mai 1945;A01540 / A01191;C01377 / C01389;M7 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M7;0;0;0;RATP;0;1;656807.0912;6869138.8599
48.8510502823,2.34427334542;42674;110060.0;CLUNY-LA-SORBONNE;Cluny La Sorbonne;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651882.3097;6861422.9819
48.9243751434,2.40207341436;46119;1009.0;STADE GEO ANDRE;Stade Géo André;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;656185.3758;6869542.6678
48.8501273229,2.34805429322;44119;110061.0;MAUBERT-MUTUALITE;Maubert Mutualité;A01543;C01380;M10;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652158.9047;6861318.0601
48.9307570033,2.28417444828;42231;113079.0;LES COURTILLES-ASNIERES-GENNEVILLIERS;Asnières Gennevilliers Les Courtilles;A01546 / A01191;C01383 / C01389;M13 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M13;0;0;0;RATP;1;1;647552.6733;6870324.1848
48.8754744576,2.39886759934;44923;111037.0;TELEGRAPHE;Télégraphe;A01544;C01381;M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;655909.0695;6864106.8826
48.9373047355,2.36007214164;44859;114081.0;BASILIQUE DE SAINT-DENIS;Basilique de Saint-Denis;A01546 / A01191;C01383 / C01389;M13 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653119.3407;6871004.5483
48.9033300946,2.30592414987;44012;113073.0;MAIRIE DE CLICHY;Mairie de Clichy;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649119.3873;6867260.1725
48.9335864037,2.37108317162;43375;1005.0;HOPITAL DELAFONTAINE;Hôpital Delafontaine;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653922.6904;6870584.5906
48.8153075321,2.29707779696;44069;114035.0;MALAKOFF-RUE ÉTIENNE DOLET;Malakoff-Rue Étienne Dolet;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648383.7761;6857478.6019
48.8973898916,2.38550838767;44518;107031.0;PORTE DE LA VILLETTE;Porte de la Villette;A01540 / A01757;C01377 / C01679;M7 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;654948.2026;6866551.304
48.8568713792,2.31505663732;45131;114053.0;VARENNE;Varenne;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649744.034;6862088.4335
48.8809220076,2.35632854366;43233;384.0;GARE DU NORD;GARE DU NORD;A01849 / A02175 / A01857 / A01842 / A01537 / A01538;C01737 / C01738 / C01743 / C01728 / C01374 / C01375;LIGNE H / LIGNE K / RER B / RER D / M4 / M5;Train / RER / Metro;1;1;1;1;0;0;0;TRAIN_H / TRAIN_K;TRAIN_H / TRAIN_K;0;0;0;0;0;RATP/SNCF;1;1;652793.9852;6864737.208
48.8973747955,2.32894281278;44525;114071.0;PORTE DE SAINT-OUEN;Porte de Saint-Ouen;A01546 / A01757;C01383 / C01679;M13;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;650801.1471;6866583.3841
48.8773756199,2.35945661694;43138;327.0;GARE DE L'EST;GARE DE L'EST;A01844 / A01537 / A01538 / A01540;C01730 / C01374 / C01375 / C01377;LIGNE P / M4 / M5 / M7;Train / Metro;1;1;0;1;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;RATP/SNCF;1;1;653020.19;6864341.0068
48.9195730722,2.34330592781;42447;114077.0;CARREFOUR PLEYEL;Carrefour Pleyel;A01546;C01383;M13;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651874.6894;6869042.8994
48.8423600825,2.36558170411;43072;375.0;AUSTERLITZ;GARE D'AUSTERLITZ;A01840 / A01538 / A01543;C01727 / C01375 / C01380;RER C / M5 / M10;RER / Metro;1;0;1;1;0;0;0;0;0;0;M10;0;0;0;RATP/SNCF;1;1;653438.1345;6860443.941
48.878514114,2.38161451329;45609;117035.0;BUTTES-CHAUMONT;Buttes-Chaumont;A01550;C01387;M7bis;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654646.2893;6864454.6451
48.8441393499,2.37325997807;43153;338.0;GARE DE LYON;GARE DE LYON;A01845 / A01856 / A01842 / A01534 / A01547;C01731 / C01742 / C01728 / C01371 / C01384;LIGNE R / RER A / RER D / M1 / M14;Train / RER / Metro;1;0;1;1;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;RATP/SNCF;1;1;654003.2245;6860637.2778
48.8827381328,2.37012231228;43425;117039.0;JAURES;Jaurès;A01535 / A01538 / A01550;;M2 / M5 / M7b;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653807.1912;6864930.9923
48.8360967841,2.27823795192;45357;108019.0;BALARD;Balard;A01541 / A01193;C01378 / C01391;M8 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M8;0;0;0;RATP;0;1;647021.516;6859802.5828
48.8057703742,2.61939578581;43074;9.0;EMERAINVILLE-PONTAULT-COMBAULT;ÉMERAINVILLE PONTAULT-COMBAULT;A01843;C01729;RER E;RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;672046.5102;6856255.7853
48.8277046117,2.30534093081;44526;114039.0;PORTE DE VANVES;Porte de Vanves;A01546 / A01193;C01383 / C01391;M13 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;649002.6564;6858851.629
48.86329024,2.88320172581;58581;24.0;VILLIERS-MONTBARBIN;VILLIERS-MONTBARBIN;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;691431.177;6862590.5496
48.8190515147,2.36012974202;44506;107083.0;PORTE D'ITALIE;Porte d'Italie;A01540 / A01193;C01377 / C01391;M7 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653017.0055;6857855.5184
48.644373624,2.82516993433;47187;38.0;VERNEUIL-L'ETANG;VERNEUIL-L'ÉTANG;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;687119.8299;6838258.2317
48.7875627921,2.36780410698;45049;107005.0;VILLEJUIF-LOUIS ARAGON;Villejuif-Louis Aragon;A01540 / A02134;C01377 / C01774;M7 / T7;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M7;T7;0;0;RATP;0;1;653552.4584;6854349.8692
48.8297905137,2.35041487065;45274;106051.0;CORVISART;Corvisart;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652313.5222;6859055.391
48.8682387849,2.22141060398;44914;325.0;SURESNES-LONGCHAMP;Suresnes Longchamp;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642885.6685;6863416.0533
48.8504345508,2.29361243444;42871;106073.0;DUPLEIX;Dupleix;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648164.259;6861386.5827
48.8921870764,2.2370180564;43536;390.0;LA DEFENSE-GRANDE ARCHE;LA DEFENSE GRANDE ARCHE;A02176 / A01855 / A01856 / A01534 / A01192;C01740 / C01741 / C01742 / C01371 / C01390;LIGNE L / LIGNE U / RER A / M1 / T2;Train / RER / Metro / Tramway;1;1;1;1;1;0;0;TRAIN_U;TRAIN_U;0;M1;T2;0;0;RATP/SNCF;1;1;644056.2663;6866067.7406
48.8539426062,2.28933453278;45340;106075.0;BIR-HAKEIM (GRENELLE);Bir-Hakeim;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647853.8595;6861779.4604
48.9016550655,2.21515587303;43170;388.0;NANTERRE-UNIVERSITE;NANTERRE-UNIVERSITÉ;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;1;1;642463.7931;6867136.2312
48.857448691,2.28581244413;45417;106077.0;PASSY;Passy;A01539;C01376;M6;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647598.9541;6862171.635
48.8850284222,2.29736230072;44313;330.0;PEREIRE-LEVALLOIS;PEREIRE-LEVALLOIS;A01840 / A01536;C01727 / C01373;RER C / M3;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;648473.6513;6865230.68
48.9149497573,2.40440908878;47891;107027.0;FORT D'AUBERVILLIERS;Fort d'Aubervilliers;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;656348.6196;6868493.288
48.8742384766,2.29449059147;58759;337.0;CHARLES DE GAULLE ETOILE;CHARLES DE GAULLE ÉTOILE;A01856 / A01534 / A01535 / A01539;C01742 / C01371 / C01372 / C01376;RER A / M1 / M2 / M6;RER / Metro;1;0;1;1;0;0;0;0;0;0;M6;0;0;0;RATP;0;1;648252.3467;6864032.7925
48.8772363191,2.34929390111;45165;107047.0;POISSONNIERE;Poissonnière;A01540;C01377;M7;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652274.7081;6864331.6119
